"ibge","municipio","latitude","longitude","cod_estado","estado","uf","regiao","capital"
220920,"Santa Filomena",-9.11228,-45.9116,22,"Piauí","PI","Nordeste",0
261255,"Santa Filomena",-8.16688,-40.6079,26,"Pernambuco","PE","Nordeste",0
210975,"Santa Filomena do Maranhão",-5.49671,-44.5638,21,"Maranhão","MA","Nordeste",0
354670,"Santa Gertrudes",-22.4572,-47.5272,35,"São Paulo","SP","Sudeste",0
210980,"Santa Helena",-2.24426,-45.29,21,"Maranhão","MA","Nordeste",0
251330,"Santa Helena",-6.7176,-38.6427,25,"Paraíba","PB","Nordeste",0
412350,"Santa Helena",-24.8585,-54.336,41,"Paraná","PR","Sul",0
421555,"Santa Helena",-26.937,-53.6214,42,"Santa Catarina","SC","Sul",0
521930,"Santa Helena de Goiás",-17.8115,-50.5977,52,"Goiás","GO","Centro-Oeste",0
315765,"Santa Helena de Minas",-16.9707,-40.6727,31,"Minas Gerais","MG","Sudeste",0
210990,"Santa Inês",-3.65112,-45.3774,21,"Maranhão","MA","Nordeste",0
251335,"Santa Inês",-7.621,-38.554,25,"Paraíba","PB","Nordeste",0
292790,"Santa Inês",-13.2793,-39.814,29,"Bahia","BA","Nordeste",0
412360,"Santa Inês",-22.6376,-51.9024,41,"Paraná","PR","Sul",0
354680,"Santa Isabel",-23.3172,-46.2237,35,"São Paulo","SP","Sudeste",0
521935,"Santa Isabel",-15.2958,-49.4259,52,"Goiás","GO","Centro-Oeste",0
412370,"Santa Isabel do Ivaí",-23.0025,-53.1989,41,"Paraná","PR","Sul",0
130360,"Santa Isabel do Rio Negro",-0.410824,-65.0092,13,"Amazonas","AM","Norte",0
412380,"Santa Izabel do Oeste",-25.8217,-53.4801,41,"Paraná","PR","Sul",0
150650,"Santa Izabel do Pará",-1.29686,-48.1606,15,"Pará","PA","Norte",0
315770,"Santa Juliana",-19.3108,-47.5322,31,"Minas Gerais","MG","Sudeste",0
320450,"Santa Leopoldina",-20.0999,-40.527,32,"Espírito Santo","ES","Sudeste",0
354690,"Santa Lúcia",-21.685,-48.0885,35,"São Paulo","SP","Sudeste",0
412382,"Santa Lúcia",-25.4104,-53.5638,41,"Paraná","PR","Sul",0
220930,"Santa Luz",-8.9488,-44.1296,22,"Piauí","PI","Nordeste",0
211000,"Santa Luzia",-4.06873,-45.69,21,"Maranhão","MA","Nordeste",0
251340,"Santa Luzia",-6.86092,-36.9178,25,"Paraíba","PB","Nordeste",0
292805,"Santa Luzia",-15.4342,-39.3287,29,"Bahia","BA","Nordeste",0
315780,"Santa Luzia",-19.7548,-43.8497,31,"Minas Gerais","MG","Sudeste",0
110029,"Santa Luzia D'Oeste",-11.9074,-61.7777,11,"Rondônia","RO","Norte",0
280630,"Santa Luzia do Itanhy",-11.3536,-37.4586,28,"Sergipe","SE","Nordeste",0
270790,"Santa Luzia do Norte",-9.6037,-35.8232,27,"Alagoas","AL","Nordeste",0
150655,"Santa Luzia do Pará",-1.52147,-46.9008,15,"Pará","PA","Norte",0
211003,"Santa Luzia do Paruá",-2.51123,-45.7801,21,"Maranhão","MA","Nordeste",0
315790,"Santa Margarida",-20.3839,-42.2519,31,"Minas Gerais","MG","Sudeste",0
431697,"Santa Margarida do Sul",-30.3393,-54.0817,43,"Rio Grande do Sul","RS","Sul",0
240933,"Santa Maria",-5.83802,-35.6914,24,"Rio Grande do Norte","RN","Nordeste",0
431690,"Santa Maria",-29.6868,-53.8149,43,"Rio Grande do Sul","RS","Sul",0
261260,"Santa Maria da Boa Vista",-8.79766,-39.8241,26,"Pernambuco","PE","Nordeste",0
354700,"Santa Maria da Serra",-22.5661,-48.1593,35,"São Paulo","SP","Sudeste",0
292810,"Santa Maria da Vitória",-13.3859,-44.2011,29,"Bahia","BA","Nordeste",0
150658,"Santa Maria das Barreiras",-8.85784,-49.7215,15,"Pará","PA","Norte",0
315800,"Santa Maria de Itabira",-19.4431,-43.1064,31,"Minas Gerais","MG","Sudeste",0
320455,"Santa Maria de Jetibá",-20.0253,-40.7439,32,"Espírito Santo","ES","Sudeste",0
261270,"Santa Maria do Cambucá",-7.83676,-35.8941,26,"Pernambuco","PE","Nordeste",0
431695,"Santa Maria do Herval",-29.4902,-50.9919,43,"Rio Grande do Sul","RS","Sul",0
412385,"Santa Maria do Oeste",-24.9377,-51.8696,41,"Paraná","PR","Sul",0
150660,"Santa Maria do Pará",-1.35392,-47.5712,15,"Pará","PA","Norte",0
315810,"Santa Maria do Salto",-16.2479,-40.1512,31,"Minas Gerais","MG","Sudeste",0
315820,"Santa Maria do Suaçuí",-18.1896,-42.4139,31,"Minas Gerais","MG","Sudeste",0
171888,"Santa Maria do Tocantins",-8.8046,-47.7887,17,"Tocantins","TO","Norte",0
330460,"Santa Maria Madalena",-21.9547,-42.0098,33,"Rio de Janeiro","RJ","Sudeste",0
412390,"Santa Mariana",-23.1465,-50.5167,41,"Paraná","PR","Sul",0
354710,"Santa Mercedes",-21.3495,-51.7564,35,"São Paulo","SP","Sudeste",0
412395,"Santa Mônica",-23.108,-53.1103,41,"Paraná","PR","Sul",0
231220,"Santa Quitéria",-4.32608,-40.1523,23,"Ceará","CE","Nordeste",0
211010,"Santa Quitéria do Maranhão",-3.49308,-42.5688,21,"Maranhão","MA","Nordeste",0
211020,"Santa Rita",-3.14241,-44.3211,21,"Maranhão","MA","Nordeste",0
251370,"Santa Rita",-7.11724,-34.9753,25,"Paraíba","PB","Nordeste",0
354740,"Santa Rita d'Oeste",-20.1414,-50.8358,35,"São Paulo","SP","Sudeste",0
315920,"Santa Rita de Caldas",-22.0292,-46.3385,31,"Minas Gerais","MG","Sudeste",0
292840,"Santa Rita de Cássia",-11.0063,-44.5255,29,"Bahia","BA","Nordeste",0
315940,"Santa Rita de Ibitipoca",-21.5658,-43.9163,31,"Minas Gerais","MG","Sudeste",0
315930,"Santa Rita de Jacutinga",-22.1474,-44.0977,31,"Minas Gerais","MG","Sudeste",0
315935,"Santa Rita de Minas",-19.876,-42.1363,31,"Minas Gerais","MG","Sudeste",0
521940,"Santa Rita do Araguaia",-17.3269,-53.2012,52,"Goiás","GO","Centro-Oeste",0
315950,"Santa Rita do Itueto",-19.3576,-41.3821,31,"Minas Gerais","MG","Sudeste",0
521945,"Santa Rita do Novo Destino",-15.1351,-49.1203,52,"Goiás","GO","Centro-Oeste",0
500755,"Santa Rita do Pardo",-21.3016,-52.8333,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
354750,"Santa Rita do Passa Quatro",-21.7083,-47.478,35,"São Paulo","SP","Sudeste",0
315960,"Santa Rita do Sapucaí",-22.2461,-45.7034,31,"Minas Gerais","MG","Sudeste",0
171889,"Santa Rita do Tocantins",-10.8617,-48.9161,17,"Tocantins","TO","Norte",0
510776,"Santa Rita do Trivelato",-13.8146,-55.2706,51,"Mato Grosso","MT","Centro-Oeste",0
431720,"Santa Rosa",-27.8702,-54.4796,43,"Rio Grande do Sul","RS","Sul",0
315970,"Santa Rosa da Serra",-19.5186,-45.9611,31,"Minas Gerais","MG","Sudeste",0
521950,"Santa Rosa de Goiás",-16.084,-49.4953,52,"Goiás","GO","Centro-Oeste",0
280650,"Santa Rosa de Lima",-10.6434,-37.1931,28,"Sergipe","SE","Nordeste",0
421560,"Santa Rosa de Lima",-28.0331,-49.133,42,"Santa Catarina","SC","Sul",0
354760,"Santa Rosa de Viterbo",-21.4776,-47.3622,35,"São Paulo","SP","Sudeste",0
220937,"Santa Rosa do Piauí",-6.79581,-42.2814,22,"Piauí","PI","Nordeste",0
120043,"Santa Rosa do Purus",-9.44652,-70.4902,12,"Acre","AC","Norte",0
421565,"Santa Rosa do Sul",-29.1313,-49.7109,42,"Santa Catarina","SC","Sul",0
171890,"Santa Rosa do Tocantins",-11.4474,-48.1216,17,"Tocantins","TO","Norte",0
354765,"Santa Salete",-20.2429,-50.6887,35,"São Paulo","SP","Sudeste",0
320460,"Santa Teresa",-19.9363,-40.5979,32,"Espírito Santo","ES","Sudeste",0
251380,"Santa Teresinha",-7.07964,-37.4435,25,"Paraíba","PB","Nordeste",0
292850,"Santa Teresinha",-12.7697,-39.5215,29,"Bahia","BA","Nordeste",0
431725,"Santa Tereza",-29.1655,-51.7351,43,"Rio Grande do Sul","RS","Sul",0
521960,"Santa Tereza de Goiás",-13.7138,-49.0144,52,"Goiás","GO","Centro-Oeste",0
412402,"Santa Tereza do Oeste",-25.0543,-53.6274,41,"Paraná","PR","Sul",0
171900,"Santa Tereza do Tocantins",-10.2746,-47.8033,17,"Tocantins","TO","Norte",0
261280,"Santa Terezinha",-7.37696,-37.4787,26,"Pernambuco","PE","Nordeste",0
421567,"Santa Terezinha",-26.7813,-50.009,42,"Santa Catarina","SC","Sul",0
510777,"Santa Terezinha",-10.4704,-50.514,51,"Mato Grosso","MT","Centro-Oeste",0
521970,"Santa Terezinha de Goiás",-14.4326,-49.7091,52,"Goiás","GO","Centro-Oeste",0
412405,"Santa Terezinha de Itaipu",-25.4391,-54.402,41,"Paraná","PR","Sul",0
421569,"Santa Terezinha do Progresso",-26.624,-53.1997,42,"Santa Catarina","SC","Sul",0
172000,"Santa Terezinha do Tocantins",-6.44438,-47.6684,17,"Tocantins","TO","Norte",0
315980,"Santa Vitória",-18.8414,-50.1208,31,"Minas Gerais","MG","Sudeste",0
431730,"Santa Vitória do Palmar",-33.525,-53.3717,43,"Rio Grande do Sul","RS","Sul",0
292800,"Santaluz",-11.2508,-39.375,29,"Bahia","BA","Nordeste",0
160060,"Santana",-0.045434,-51.1729,16,"Amapá","AP","Norte",0
292820,"Santana",-12.9792,-44.0506,29,"Bahia","BA","Nordeste",0
431700,"Santana da Boa Vista",-30.8697,-53.11,43,"Rio Grande do Sul","RS","Sul",0
354720,"Santana da Ponte Pensa",-20.2523,-50.8014,35,"São Paulo","SP","Sudeste",0
315830,"Santana da Vargem",-21.2449,-45.5005,31,"Minas Gerais","MG","Sudeste",0
315840,"Santana de Cataguases",-21.2893,-42.5524,31,"Minas Gerais","MG","Sudeste",0
251350,"Santana de Mangueira",-7.54705,-38.3236,25,"Paraíba","PB","Nordeste",0
354730,"Santana de Parnaíba",-23.4439,-46.9178,35,"São Paulo","SP","Sudeste",0
315850,"Santana de Pirapama",-18.9962,-44.0409,31,"Minas Gerais","MG","Sudeste",0
231200,"Santana do Acaraú",-3.46144,-40.2118,23,"Ceará","CE","Nordeste",0
150670,"Santana do Araguaia",-9.3281,-50.35,15,"Pará","PA","Norte",0
231210,"Santana do Cariri",-7.17613,-39.7302,23,"Ceará","CE","Nordeste",0
315860,"Santana do Deserto",-21.9512,-43.1583,31,"Minas Gerais","MG","Sudeste",0
315870,"Santana do Garambéu",-21.5983,-44.105,31,"Minas Gerais","MG","Sudeste",0
270800,"Santana do Ipanema",-9.36999,-37.248,27,"Alagoas","AL","Nordeste",0
412400,"Santana do Itararé",-23.7587,-49.6293,41,"Paraná","PR","Sul",0
315880,"Santana do Jacaré",-20.9007,-45.1285,31,"Minas Gerais","MG","Sudeste",0
315890,"Santana do Manhuaçu",-20.1031,-41.9278,31,"Minas Gerais","MG","Sudeste",0
211023,"Santana do Maranhão",-3.109,-42.4064,21,"Maranhão","MA","Nordeste",0
241140,"Santana do Matos",-5.94605,-36.6578,24,"Rio Grande do Norte","RN","Nordeste",0
270810,"Santana do Mundaú",-9.17141,-36.2176,27,"Alagoas","AL","Nordeste",0
315895,"Santana do Paraíso",-19.3661,-42.5446,31,"Minas Gerais","MG","Sudeste",0
220935,"Santana do Piauí",-6.94696,-41.5178,22,"Piauí","PI","Nordeste",0
315900,"Santana do Riacho",-19.1662,-43.722,31,"Minas Gerais","MG","Sudeste",0
280640,"Santana do São Francisco",-10.2922,-36.6105,28,"Sergipe","SE","Nordeste",0
241142,"Santana do Seridó",-6.76643,-36.7312,24,"Rio Grande do Norte","RN","Nordeste",0
251360,"Santana dos Garrotes",-7.38162,-37.9819,25,"Paraíba","PB","Nordeste",0
315910,"Santana dos Montes",-20.7868,-43.6949,31,"Minas Gerais","MG","Sudeste",0
292830,"Santanópolis",-12.0311,-38.8694,29,"Bahia","BA","Nordeste",0
150680,"Santarém",-2.43849,-54.6996,15,"Pará","PA","Norte",0
150690,"Santarém Novo",-0.93097,-47.3855,15,"Pará","PA","Norte",0
431740,"Santiago",-29.1897,-54.8666,43,"Rio Grande do Sul","RS","Sul",0
421568,"Santiago do Sul",-26.6388,-52.6799,42,"Santa Catarina","SC","Sul",0
510726,"Santo Afonso",-14.4945,-57.0091,51,"Mato Grosso","MT","Centro-Oeste",0
292860,"Santo Amaro",-12.5472,-38.7137,29,"Bahia","BA","Nordeste",0
421570,"Santo Amaro da Imperatriz",-27.6852,-48.7813,42,"Santa Catarina","SC","Sul",0
280660,"Santo Amaro das Brotas",-10.7892,-37.0564,28,"Sergipe","SE","Nordeste",0
211027,"Santo Amaro do Maranhão",-2.50068,-43.238,21,"Maranhão","MA","Nordeste",0
354770,"Santo Anastácio",-21.9747,-51.6527,35,"São Paulo","SP","Sudeste",0
251385,"Santo André",-7.22016,-36.6213,25,"Paraíba","PB","Nordeste",0
354780,"Santo André",-23.6737,-46.5432,35,"São Paulo","SP","Sudeste",0
431750,"Santo Ângelo",-28.3001,-54.2668,43,"Rio Grande do Sul","RS","Sul",0
241150,"Santo Antônio",-6.31195,-35.4739,24,"Rio Grande do Norte","RN","Nordeste",0
354790,"Santo Antônio da Alegria",-21.0864,-47.1464,35,"São Paulo","SP","Sudeste",0
521971,"Santo Antônio da Barra",-17.5585,-50.6345,52,"Goiás","GO","Centro-Oeste",0
431760,"Santo Antônio da Patrulha",-29.8268,-50.5175,43,"Rio Grande do Sul","RS","Sul",0
412410,"Santo Antônio da Platina",-23.2959,-50.0815,41,"Paraná","PR","Sul",0
431770,"Santo Antônio das Missões",-28.514,-55.2251,43,"Rio Grande do Sul","RS","Sul",0
521973,"Santo Antônio de Goiás",-16.4815,-49.3096,52,"Goiás","GO","Centro-Oeste",0
292870,"Santo Antônio de Jesus",-12.9614,-39.2584,29,"Bahia","BA","Nordeste",0
220940,"Santo Antônio de Lisboa",-6.98676,-41.2252,22,"Piauí","PI","Nordeste",0
330470,"Santo Antônio de Pádua",-21.541,-42.1832,33,"Rio de Janeiro","RJ","Sudeste",0
354800,"Santo Antônio de Posse",-22.6029,-46.9192,35,"São Paulo","SP","Sudeste",0
315990,"Santo Antônio do Amparo",-20.943,-44.9176,31,"Minas Gerais","MG","Sudeste",0
354805,"Santo Antônio do Aracanguá",-20.9331,-50.498,35,"São Paulo","SP","Sudeste",0
316000,"Santo Antônio do Aventureiro",-21.7606,-42.8115,31,"Minas Gerais","MG","Sudeste",0
412420,"Santo Antônio do Caiuá",-22.7351,-52.344,41,"Paraná","PR","Sul",0
521975,"Santo Antônio do Descoberto",-15.9412,-48.2578,52,"Goiás","GO","Centro-Oeste",0
316010,"Santo Antônio do Grama",-20.3185,-42.6047,31,"Minas Gerais","MG","Sudeste",0
130370,"Santo Antônio do Içá",-3.09544,-67.9463,13,"Amazonas","AM","Norte",0
316020,"Santo Antônio do Itambé",-18.4609,-43.3006,31,"Minas Gerais","MG","Sudeste",0
316030,"Santo Antônio do Jacinto",-16.5332,-40.1817,31,"Minas Gerais","MG","Sudeste",0
354810,"Santo Antônio do Jardim",-22.1121,-46.6845,35,"São Paulo","SP","Sudeste",0
510779,"Santo Antônio do Leste",-14.805,-53.6075,51,"Mato Grosso","MT","Centro-Oeste",0
510780,"Santo Antônio do Leverger",-15.8632,-56.0788,51,"Mato Grosso","MT","Centro-Oeste",0
316040,"Santo Antônio do Monte",-20.085,-45.2947,31,"Minas Gerais","MG","Sudeste",0
431755,"Santo Antônio do Palma",-28.4956,-52.0267,43,"Rio Grande do Sul","RS","Sul",0
412430,"Santo Antônio do Paraíso",-23.4969,-50.6455,41,"Paraná","PR","Sul",0
354820,"Santo Antônio do Pinhal",-22.827,-45.663,35,"São Paulo","SP","Sudeste",0
431775,"Santo Antônio do Planalto",-28.403,-52.6992,43,"Rio Grande do Sul","RS","Sul",0
316045,"Santo Antônio do Retiro",-15.3393,-42.6171,31,"Minas Gerais","MG","Sudeste",0
316050,"Santo Antônio do Rio Abaixo",-19.2374,-43.2604,31,"Minas Gerais","MG","Sudeste",0
412440,"Santo Antônio do Sudoeste",-26.0737,-53.7251,41,"Paraná","PR","Sul",0
150700,"Santo Antônio do Tauá",-1.1522,-48.1314,15,"Pará","PA","Norte",0
211030,"Santo Antônio dos Lopes",-4.86613,-44.3653,21,"Maranhão","MA","Nordeste",0
220945,"Santo Antônio dos Milagres",-6.04647,-42.7123,22,"Piauí","PI","Nordeste",0
431780,"Santo Augusto",-27.8526,-53.7776,43,"Rio Grande do Sul","RS","Sul",0
431790,"Santo Cristo",-27.8263,-54.662,43,"Rio Grande do Sul","RS","Sul",0
292880,"Santo Estêvão",-12.428,-39.2505,29,"Bahia","BA","Nordeste",0
354830,"Santo Expedito",-21.8467,-51.3929,35,"São Paulo","SP","Sudeste",0
431795,"Santo Expedito do Sul",-27.9074,-51.6434,43,"Rio Grande do Sul","RS","Sul",0
316060,"Santo Hipólito",-18.2968,-44.2229,31,"Minas Gerais","MG","Sudeste",0
412450,"Santo Inácio",-22.6957,-51.7969,41,"Paraná","PR","Sul",0
220950,"Santo Inácio do Piauí",-7.42072,-41.9063,22,"Piauí","PI","Nordeste",0
354840,"Santópolis do Aguapeí",-21.6376,-50.5044,35,"São Paulo","SP","Sudeste",0
354850,"Santos",-23.9535,-46.335,35,"São Paulo","SP","Sudeste",0
316070,"Santos Dumont",-21.4634,-43.5499,31,"Minas Gerais","MG","Sudeste",0
231230,"São Benedito",-4.04713,-40.8596,23,"Ceará","CE","Nordeste",0
211040,"São Benedito do Rio Preto",-3.33515,-43.5287,21,"Maranhão","MA","Nordeste",0
261290,"São Benedito do Sul",-8.8166,-35.9453,26,"Pernambuco","PE","Nordeste",0
251392,"São Bentinho",-6.88596,-37.7243,25,"Paraíba","PB","Nordeste",0
211050,"São Bento",-2.69781,-44.8289,21,"Maranhão","MA","Nordeste",0
251390,"São Bento",-6.48529,-37.4488,25,"Paraíba","PB","Nordeste",0
316080,"São Bento Abade",-21.5839,-45.0699,31,"Minas Gerais","MG","Sudeste",0
241160,"São Bento do Norte",-5.09259,-35.9587,24,"Rio Grande do Norte","RN","Nordeste",0
354860,"São Bento do Sapucaí",-22.6837,-45.7287,35,"São Paulo","SP","Sudeste",0
421580,"São Bento do Sul",-26.2495,-49.3831,42,"Santa Catarina","SC","Sul",0
172010,"São Bento do Tocantins",-6.0258,-47.9012,17,"Tocantins","TO","Norte",0
241170,"São Bento do Trairí",-6.33798,-36.0863,24,"Rio Grande do Norte","RN","Nordeste",0
261300,"São Bento do Una",-8.52637,-36.4465,26,"Pernambuco","PE","Nordeste",0
421575,"São Bernardino",-26.4739,-52.9687,42,"Santa Catarina","SC","Sul",0
211060,"São Bernardo",-3.37223,-42.4191,21,"Maranhão","MA","Nordeste",0
354870,"São Bernardo do Campo",-23.6914,-46.5646,35,"São Paulo","SP","Sudeste",0
421590,"São Bonifácio",-27.9009,-48.9326,42,"Santa Catarina","SC","Sul",0
431800,"São Borja",-28.6578,-56.0036,43,"Rio Grande do Sul","RS","Sul",0
270820,"São Brás",-10.1141,-36.8522,27,"Alagoas","AL","Nordeste",0
316090,"São Brás do Suaçuí",-20.6242,-43.9515,31,"Minas Gerais","MG","Sudeste",0
220955,"São Braz do Piauí",-9.05797,-43.0076,22,"Piauí","PI","Nordeste",0
261310,"São Caetano",-8.33763,-36.2869,26,"Pernambuco","PE","Nordeste",0
150710,"São Caetano de Odivelas",-0.747293,-48.0246,15,"Pará","PA","Norte",0
354880,"São Caetano do Sul",-23.6229,-46.5548,35,"São Paulo","SP","Sudeste",0
354890,"São Carlos",-22.0174,-47.886,35,"São Paulo","SP","Sudeste",0
421600,"São Carlos",-27.0798,-53.0037,42,"Santa Catarina","SC","Sul",0
412460,"São Carlos do Ivaí",-23.3158,-52.4761,41,"Paraná","PR","Sul",0
280670,"São Cristóvão",-11.0084,-37.2044,28,"Sergipe","SE","Nordeste",0
421605,"São Cristovão do Sul",-27.2666,-50.4388,42,"Santa Catarina","SC","Sul",0
292890,"São Desidério",-12.3572,-44.9769,29,"Bahia","BA","Nordeste",0
251396,"São Domingos",-6.80313,-37.9488,25,"Paraíba","PB","Nordeste",0
280680,"São Domingos",-10.7916,-37.5685,28,"Sergipe","SE","Nordeste",0
292895,"São Domingos",-11.4649,-39.5268,29,"Bahia","BA","Nordeste",0
421610,"São Domingos",-26.5548,-52.5313,42,"Santa Catarina","SC","Sul",0
521980,"São Domingos",-13.621,-46.7415,52,"Goiás","GO","Centro-Oeste",0
316095,"São Domingos das Dores",-19.5246,-42.0106,31,"Minas Gerais","MG","Sudeste",0
150715,"São Domingos do Araguaia",-5.53732,-48.7366,15,"Pará","PA","Norte",0
211065,"São Domingos do Azeitão",-6.81471,-44.6509,21,"Maranhão","MA","Nordeste",0
150720,"São Domingos do Capim",-1.68768,-47.7665,15,"Pará","PA","Norte",0
251394,"São Domingos do Cariri",-7.63273,-36.4374,25,"Paraíba","PB","Nordeste",0
211070,"São Domingos do Maranhão",-5.58095,-44.3822,21,"Maranhão","MA","Nordeste",0
320465,"São Domingos do Norte",-19.1452,-40.6281,32,"Espírito Santo","ES","Sudeste",0
316100,"São Domingos do Prata",-19.8678,-42.971,31,"Minas Gerais","MG","Sudeste",0
431805,"São Domingos do Sul",-28.5312,-51.886,43,"Rio Grande do Sul","RS","Sul",0
292910,"São Felipe",-12.8394,-39.0893,29,"Bahia","BA","Nordeste",0
110148,"São Felipe D'Oeste",-11.9023,-61.5026,11,"Rondônia","RO","Norte",0
292900,"São Félix",-12.6104,-38.9727,29,"Bahia","BA","Nordeste",0
211080,"São Félix de Balsas",-7.07535,-44.8092,21,"Maranhão","MA","Nordeste",0
316105,"São Félix de Minas",-18.5959,-41.4889,31,"Minas Gerais","MG","Sudeste",0
510785,"São Félix do Araguaia",-11.615,-50.6706,51,"Mato Grosso","MT","Centro-Oeste",0
292905,"São Félix do Coribe",-13.4019,-44.1837,29,"Bahia","BA","Nordeste",0
220960,"São Félix do Piauí",-5.93485,-42.1172,22,"Piauí","PI","Nordeste",0
172015,"São Félix do Tocantins",-10.1615,-46.6618,17,"Tocantins","TO","Norte",0
150730,"São Félix do Xingu",-6.64254,-51.9904,15,"Pará","PA","Norte",0
241180,"São Fernando",-6.37975,-37.1864,24,"Rio Grande do Norte","RN","Nordeste",0
330480,"São Fidélis",-21.6551,-41.756,33,"Rio de Janeiro","RJ","Sudeste",0
251398,"São Francisco",-6.60773,-38.0968,25,"Paraíba","PB","Nordeste",0
280690,"São Francisco",-10.3442,-36.8869,28,"Sergipe","SE","Nordeste",0
316110,"São Francisco",-15.9514,-44.8593,31,"Minas Gerais","MG","Sudeste",0
354900,"São Francisco",-20.3623,-50.6952,35,"São Paulo","SP","Sudeste",0
431810,"São Francisco de Assis",-29.5547,-55.1253,43,"Rio Grande do Sul","RS","Sul",0
220965,"São Francisco de Assis do Piauí",-8.23599,-41.6873,22,"Piauí","PI","Nordeste",0
521990,"São Francisco de Goiás",-15.9256,-49.2605,52,"Goiás","GO","Centro-Oeste",0
330475,"São Francisco de Itabapoana",-21.4702,-41.1091,33,"Rio de Janeiro","RJ","Sudeste",0
316120,"São Francisco de Paula",-20.7036,-44.9838,31,"Minas Gerais","MG","Sudeste",0
431820,"São Francisco de Paula",-29.4404,-50.5828,43,"Rio Grande do Sul","RS","Sul",0
316130,"São Francisco de Sales",-19.8611,-49.7727,31,"Minas Gerais","MG","Sudeste",0
211085,"São Francisco do Brejão",-5.12584,-47.389,21,"Maranhão","MA","Nordeste",0
292920,"São Francisco do Conde",-12.6183,-38.6786,29,"Bahia","BA","Nordeste",0
316140,"São Francisco do Glória",-20.7923,-42.2673,31,"Minas Gerais","MG","Sudeste",0
110149,"São Francisco do Guaporé",-12.052,-63.568,11,"Rondônia","RO","Norte",0
211090,"São Francisco do Maranhão",-6.25159,-42.8668,21,"Maranhão","MA","Nordeste",0
241190,"São Francisco do Oeste",-5.97472,-38.1519,24,"Rio Grande do Norte","RN","Nordeste",0
150740,"São Francisco do Pará",-1.16963,-47.7917,15,"Pará","PA","Norte",0
220970,"São Francisco do Piauí",-7.2463,-42.541,22,"Piauí","PI","Nordeste",0
421620,"São Francisco do Sul",-26.2579,-48.6344,42,"Santa Catarina","SC","Sul",0
292925,"São Gabriel",-11.2175,-41.8843,29,"Bahia","BA","Nordeste",0
431830,"São Gabriel",-30.3337,-54.3217,43,"Rio Grande do Sul","RS","Sul",0
130380,"São Gabriel da Cachoeira",-0.11909,-67.084,13,"Amazonas","AM","Norte",0
320470,"São Gabriel da Palha",-19.0182,-40.5365,32,"Espírito Santo","ES","Sudeste",0
500769,"São Gabriel do Oeste",-19.3889,-54.5507,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
316150,"São Geraldo",-20.9252,-42.8364,31,"Minas Gerais","MG","Sudeste",0
316160,"São Geraldo da Piedade",-18.8411,-42.2867,31,"Minas Gerais","MG","Sudeste",0
150745,"São Geraldo do Araguaia",-6.39471,-48.5592,15,"Pará","PA","Norte",0
316165,"São Geraldo do Baixio",-18.9097,-41.363,31,"Minas Gerais","MG","Sudeste",0
330490,"São Gonçalo",-22.8268,-43.0634,33,"Rio de Janeiro","RJ","Sudeste",0
316170,"São Gonçalo do Abaeté",-18.3315,-45.8265,31,"Minas Gerais","MG","Sudeste",0
231240,"São Gonçalo do Amarante",-3.60515,-38.9726,23,"Ceará","CE","Nordeste",0
241200,"São Gonçalo do Amarante",-5.79068,-35.3257,24,"Rio Grande do Norte","RN","Nordeste",0
220975,"São Gonçalo do Gurguéia",-10.0319,-45.3092,22,"Piauí","PI","Nordeste",0
316180,"São Gonçalo do Pará",-19.9822,-44.8593,31,"Minas Gerais","MG","Sudeste",0
